date,value
20210630T064000Z,0.93010752688172
20210630T055500Z,0.888888888888888
20210630T065000Z,0.5
20210630T073000Z,0.886524822695035
20210630T070000Z,0.694915254237288
20210630T065000Z,0.205555555555555
20210630T072000Z,0.611111111111111
20210630T080000Z,0.891509433962264
20210630T073000Z,0.177777777777777
20210630T071000Z,0.35
20210630T083000Z,0.506666666666666
20210630T080500Z,0.1
20210630T084500Z,0.804347826086956
20210630T073000Z,0.83068783068783
20210630T082500Z,0.74
20210630T081000Z,0.146666666666666
20210630T084000Z,0.936507936507936
20210630T091500Z,0.924242424242424
20210630T084000Z,0.461111111111111
20210630T102500Z,0.833333333333333
20210630T104500Z,0.396825396825396
20210630T113000Z,0.75
20210630T100000Z,0.603174603174603
20210630T115000Z,0.322222222222222
20210630T115000Z,0.868932038834951
20210630T114500Z,0.593406593406593
20210630T115500Z,0.344444444444444
20210630T114000Z,0.693121693121693
20210630T114000Z,0.211111111111111
20210630T130000Z,0.0988142292490118
20210630T123500Z,0.683908045977011
20210630T122500Z,0.15
20210630T125500Z,0.844827586206896
20210630T131500Z,0.941798941798941
20210630T123000Z,1.02116402116402
20210630T130500Z,0.724867724867724
20210630T141000Z,0.427777777777777
20210630T140500Z,0.255555555555555
20210630T142000Z,0.0555555555555555
20210630T145000Z,0.744444444444444
20210630T142000Z,0.708333333333333
20210630T142500Z,0.96
20210630T161000Z,0.344444444444444
20210630T144500Z,0.772222222222222
20210630T161500Z,0.294444444444444
20210630T160000Z,0.883333333333333
20210630T150500Z,0.694444444444444
20210630T163000Z,0.763888888888888
20210630T162500Z,0.58
20210630T170500Z,0.603174603174603
20210630T174500Z,0.285714285714285
20210630T181500Z,0.808823529411764
20210630T173000Z,0.577777777777777
20210630T175500Z,0.545977011494252
20210630T173000Z,0.644444444444444
20210630T184000Z,0.888888888888888
20210630T182000Z,0.702702702702702
20210630T182000Z,0.436046511627907
20210630T185000Z,0.851351351351351
20210630T190000Z,1.01058201058201
20210630T192500Z,0.558620689655172
20210630T194000Z,0.890243902439024
20210630T202000Z,1.025
20210630T204000Z,0.396825396825396
20210630T212000Z,0.55026455026455
20210630T223000Z,0.0111111111111111
20210630T231500Z,0.257142857142857
20210701T062500Z,0.672222222222222
20210701T055500Z,0.759259259259259
20210701T053000Z,0.688888888888888
20210701T054000Z,0.735449735449735
20210701T064500Z,0.940860215053763
20210701T071500Z,0.827777777777777
20210701T073500Z,0.962264150943396
20210701T070000Z,0.264705882352941
20210701T073000Z,0.133333333333333
20210701T065500Z,0.878306878306878
20210701T065500Z,0.45
20210701T075500Z,0.893939393939393
20210701T081500Z,0.6
20210701T082000Z,0.357142857142857
20210701T080500Z,0.155555555555555
20210701T085000Z,0.716666666666666
20210701T090500Z,0.5
20210701T091000Z,0.593333333333333
20210701T074000Z,0.755555555555555
20210701T093500Z,0.53103448275862
20210701T090000Z,0.475113122171945
20210701T100500Z,0.957671957671957
20210701T100500Z,1.01333333333333
20210701T104500Z,0.396825396825396
20210701T112000Z,0.285714285714285
20210701T110500Z,0.782608695652174
20210701T120000Z,0.366666666666666
20210701T115500Z,0.839285714285714
20210701T120500Z,0.629629629629629
20210701T110000Z,0.322222222222222
20210701T114500Z,0.973118279569892
20210701T125000Z,0.853146853146853
20210701T130000Z,0.444444444444444
20210701T132000Z,0.226666666666666
20210701T132000Z,1.07272727272727
20210701T124000Z,0.661375661375661
20210701T133500Z,0.344444444444444
20210701T134500Z,0.65079365079365
20210701T141500Z,0.722222222222222
20210701T141000Z,0.977777777777777
20210701T140000Z,0.511111111111111
20210701T132500Z,0.133333333333333
20210701T141000Z,0.809782608695652
20210701T144500Z,0.753623188405797
20210701T142500Z,0.55026455026455
20210701T150000Z,0.616666666666666
20210701T154500Z,0.488888888888888
20210701T144000Z,0.577777777777777
20210701T145500Z,0.811111111111111
20210701T151000Z,0.6
20210701T153000Z,0.819444444444444
20210701T152500Z,1.26666666666666
20210701T155500Z,0.618110236220472
20210701T173000Z,0.677248677248677
20210701T170500Z,0.371428571428571
20210701T172000Z,0.164021164021164
20210701T164000Z,0.770833333333333
20210701T173000Z,0.277777777777777
20210701T182500Z,0.724137931034482
20210701T175500Z,0.544444444444444
20210701T174000Z,0.854166666666666
20210701T181500Z,0.1
20210701T180500Z,0.733333333333333
20210701T185000Z,0.873626373626373
20210701T175000Z,0.64021164021164
20210701T192000Z,0.823529411764705
20210701T193000Z,0.238888888888888
20210701T201000Z,0.0571428571428571
20210701T195000Z,0.862433862433862
20210701T191500Z,0.873015873015873
20210701T200500Z,0.791666666666666
20210701T200500Z,0.465277777777777
20210701T204500Z,0.465608465608465
20210701T204500Z,0.534391534391534
20210701T214500Z,1.00418410041841
20210701T213000Z,0.892473118279569
20210701T222500Z,0.505
20210701T221000Z,0.793650793650793
20210701T230000Z,0.0611111111111111
20210701T224000Z,0.0944444444444444
20210702T053500Z,0.738888888888888
20210702T060000Z,0.772222222222222
20210702T055000Z,0.704301075268817
20210702T065500Z,0.756613756613756
20210702T065500Z,0.949152542372881
20210702T072000Z,0.666666666666666
20210702T063000Z,0.938679245283018
20210702T062500Z,0.890243902439024
20210702T075500Z,0.82183908045977
20210702T063500Z,0.983870967741935
20210702T080000Z,0.873303167420814
20210702T074000Z,0.407407407407407
20210702T082500Z,0.947089947089947
20210702T080000Z,0.271428571428571
20210702T072500Z,0.155555555555555
20210702T074500Z,0.211111111111111
20210702T082000Z,0.0777777777777777
20210702T075000Z,0.805555555555555
20210702T074000Z,0.688888888888888
20210702T090500Z,0.0222222222222222
20210702T082000Z,0.593333333333333
20210702T075500Z,0.751322751322751
20210702T075500Z,0.666666666666666
20210702T084000Z,1.0
20210702T094500Z,0.994708994708994
20210702T095000Z,0.76551724137931
20210702T100500Z,0.838709677419354
20210702T101500Z,0.767195767195767
20210702T105000Z,0.55026455026455
20210702T111000Z,0.357142857142857
20210702T103000Z,1.01111111111111
20210702T113500Z,0.814814814814814
20210702T121000Z,0.877777777777777
20210702T121000Z,0.747311827956989
20210702T115000Z,0.827956989247311
20210702T111000Z,0.829787234042553
20210702T115000Z,0.566666666666666
20210702T115500Z,0.131578947368421
20210702T124500Z,0.19
20210702T132000Z,0.266666666666666
20210702T131500Z,0.729885057471264
20210702T124000Z,0.816455696202531
20210702T125500Z,0.883333333333333
20210702T134000Z,0.296296296296296
20210702T130000Z,0.916666666666666
20210702T141500Z,0.973544973544973
20210702T143500Z,0.206666666666666
20210702T144000Z,0.122222222222222
20210702T145000Z,0.087227414330218
20210702T150500Z,0.566666666666666
20210702T144500Z,1.01587301587301
20210702T152500Z,0.846560846560846
20210702T144000Z,0.406666666666666
20210702T144500Z,0.588888888888888
20210702T162000Z,0.439252336448598
20210702T154000Z,0.483333333333333
20210702T155000Z,0.808219178082191
20210702T155000Z,0.1
20210702T152000Z,0.7
20210702T165500Z,0.827777777777777
20210702T155500Z,0.922222222222222
20210702T172500Z,0.271428571428571
20210702T174000Z,0.756410256410256
20210702T165500Z,0.414285714285714
20210702T163500Z,0.56
20210702T173000Z,0.477777777777777
20210702T180500Z,0.978260869565217
20210702T170000Z,0.603174603174603
20210702T182000Z,0.344444444444444
20210702T182500Z,0.255555555555555
20210702T174500Z,0.899470899470899
20210702T190000Z,0.930555555555555
20210702T173000Z,0.973544973544973
20210702T191000Z,0.925925925925925
20210702T191000Z,0.926470588235294
20210702T183500Z,0.55
20210702T192500Z,0.936507936507936
20210702T201000Z,0.0571428571428571
20210702T193000Z,1.26666666666666
20210702T194000Z,0.849056603773584
20210702T200500Z,0.528
20210702T195000Z,0.994708994708994
20210702T211000Z,0.74074074074074
20210702T203500Z,0.447368421052631
20210702T213000Z,0.739130434782608
20210702T203500Z,0.672043010752688
20210702T211500Z,0.788461538461538
20210702T220000Z,0.952380952380952
20210702T225000Z,0.0555555555555555
20210702T221000Z,0.0944444444444444
20210702T225500Z,0.214285714285714
20210703T030500Z,1.01587301587301
20210703T050000Z,0.923076923076923
20210703T063500Z,0.908045977011494
20210703T060000Z,0.905555555555555
20210703T052000Z,0.93010752688172
20210703T062000Z,0.888888888888888
20210703T061000Z,0.873015873015873
20210703T055000Z,0.78
20210703T060000Z,0.927777777777777
20210703T062500Z,0.877777777777777
20210703T074000Z,0.873015873015873
20210703T065500Z,0.938888888888888
20210703T070000Z,0.919540229885057
20210703T064500Z,0.925
20210703T073500Z,0.74074074074074
20210703T075000Z,0.833333333333333
20210703T073500Z,0.344444444444444
20210703T084500Z,0.555555555555555
20210703T075500Z,0.227777777777777
20210703T072000Z,0.222222222222222
20210703T082500Z,0.844444444444444
20210703T082500Z,0.466666666666666
20210703T085500Z,0.779411764705882
20210703T092000Z,0.733333333333333
20210703T085000Z,1.02777777777777
20210703T091500Z,0.0
20210703T095000Z,0.862068965517241
20210703T100500Z,0.904761904761904
20210703T111500Z,0.1
20210703T110500Z,1.1
20210703T114500Z,0.6
20210703T110500Z,0.75
20210703T105000Z,0.711111111111111
20210703T122000Z,0.888888888888888
20210703T115500Z,0.767195767195767
20210703T110000Z,0.427777777777777
20210703T121500Z,0.729166666666666
20210703T121000Z,0.954198473282442
20210703T130500Z,0.0869565217391304
20210703T131000Z,0.455555555555555
20210703T124000Z,0.26
20210703T121500Z,0.833333333333333
20210703T131500Z,0.13
20210703T121500Z,0.585714285714285
20210703T125000Z,0.86
20210703T130000Z,0.783068783068783
20210703T140000Z,0.989417989417989
20210703T145000Z,0.827586206896551
20210703T151000Z,1.02777777777777
20210703T143500Z,0.947089947089947
20210703T144500Z,0.806896551724137
20210703T154000Z,0.738888888888888
20210703T151000Z,0.930555555555555
20210703T150500Z,0.840277777777777
20210703T162000Z,0.933333333333333
20210703T161500Z,0.711111111111111
20210703T161500Z,0.732876712328767
20210703T163500Z,0.655555555555555
20210703T163500Z,0.826666666666666
20210703T155500Z,0.62190812720848
20210703T160500Z,0.816091954022988
20210703T162000Z,0.877777777777777
20210703T162000Z,0.994444444444444
20210703T164000Z,0.777777777777777
20210703T165000Z,0.82258064516129
20210703T182000Z,0.995283018867924
20210703T174000Z,0.895833333333333
20210703T183000Z,0.54
20210703T181000Z,0.767195767195767
20210703T181000Z,0.4
20210703T191000Z,0.953333333333333
20210703T184000Z,0.973544973544973
20210703T200000Z,0.33
20210703T202500Z,0.91005291005291
20210703T194500Z,0.384
20210703T204000Z,0.95
20210703T204500Z,0.849462365591397
20210703T221000Z,0.809523809523809
20210703T213000Z,0.206666666666666
20210703T221500Z,0.0888888888888888
20210704T024000Z,0.968253968253968
20210704T061500Z,0.888888888888888
20210704T060000Z,0.944444444444444
20210704T064500Z,1.00555555555555
20210704T055500Z,0.442528735632183
20210704T055500Z,0.994444444444444
20210704T054500Z,0.977777777777777
20210704T073000Z,0.898809523809523
20210704T071500Z,0.944444444444444
20210704T063000Z,0.943396226415094
20210704T074500Z,0.767195767195767
20210704T065000Z,0.645502645502645
20210704T075500Z,0.311111111111111
20210704T080000Z,0.0444444444444444
20210704T084000Z,0.26
20210704T074500Z,0.477777777777777
20210704T072500Z,0.465608465608465
20210704T084000Z,0.886666666666666
20210704T074500Z,0.157142857142857
20210704T094000Z,0.962121212121212
20210704T093000Z,0.444444444444444
20210704T103000Z,0.988888888888888
20210704T092500Z,0.82010582010582
20210704T102000Z,0.257142857142857
20210704T100500Z,0.377777777777777
20210704T102500Z,0.92063492063492
20210704T115000Z,0.916666666666666
20210704T113000Z,0.967741935483871
20210704T121500Z,0.2
20210704T123000Z,0.657142857142857
20210704T123500Z,0.573333333333333
20210704T111500Z,0.322222222222222
20210704T120000Z,0.79
20210704T114000Z,0.888888888888888
20210704T124500Z,0.833333333333333
20210704T114500Z,0.196666666666666
20210704T124000Z,0.984126984126984
20210704T123000Z,1.17297297297297
20210704T130500Z,0.685714285714285
20210704T141500Z,0.687830687830687
20210704T142500Z,0.627777777777777
20210704T133000Z,0.75
20210704T134000Z,0.288888888888888
20210704T133500Z,0.63235294117647
20210704T135500Z,0.366666666666666
20210704T135000Z,0.819923371647509
20210704T142500Z,0.0560747663551401
20210704T140500Z,0.65079365079365
20210704T152000Z,0.377777777777777
20210704T145500Z,0.962962962962962
20210704T153500Z,0.833333333333333
20210704T142000Z,0.586206896551724
20210704T154000Z,0.671957671957672
20210704T155500Z,0.968253968253968
20210704T154000Z,0.355555555555555
20210704T153500Z,0.444444444444444
20210704T161000Z,0.675233644859813
20210704T154500Z,0.780821917808219
20210704T164000Z,0.6
20210704T160000Z,0.694444444444444
20210704T154000Z,0.692913385826771
20210704T162000Z,0.686666666666666
20210704T164500Z,0.558823529411764
20210704T162500Z,0.753333333333333
20210704T171000Z,0.511111111111111
20210704T185000Z,0.233333333333333
20210704T181000Z,0.819444444444444
20210704T190500Z,0.111111111111111
20210704T190000Z,0.846560846560846
20210704T175500Z,0.675
20210704T175000Z,0.694444444444444
20210704T180500Z,0.957671957671957
20210704T191500Z,0.989417989417989
20210704T185000Z,0.6875
20210704T185500Z,0.837837837837837
20210704T192500Z,0.731182795698924
20210704T194500Z,0.708333333333333
20210704T190500Z,0.593103448275862
20210704T185500Z,0.646666666666666
20210704T193000Z,0.894736842105263
20210704T192000Z,0.688888888888888
20210704T210500Z,1.03125
20210704T202000Z,0.720430107526881
20210704T203500Z,0.5
20210704T210500Z,0.783068783068783
20210704T214000Z,0.583333333333333
20210704T204500Z,0.865591397849462
20210704T205500Z,0.433862433862433
20210704T224500Z,0.888888888888888
20210704T225000Z,0.2
20210704T222000Z,0.05
20210704T222000Z,0.1
20210705T061500Z,1.01111111111111
20210705T064000Z,0.894179894179894
20210705T060500Z,0.961111111111111
20210705T064500Z,0.933333333333333
20210705T053500Z,0.816793893129771
20210705T071000Z,0.857142857142857
20210705T063000Z,0.962962962962962
20210705T065500Z,0.865853658536585
20210705T075500Z,0.706896551724137
20210705T073500Z,0.0833333333333333
20210705T080000Z,0.866666666666666
20210705T070500Z,0.966666666666666
20210705T071000Z,0.383333333333333
20210705T071000Z,0.288888888888888
20210705T072000Z,0.283333333333333
20210705T085500Z,0.851851851851851
20210705T074500Z,0.919191919191919
20210705T080500Z,0.288888888888888
20210705T082000Z,0.0333333333333333
20210705T084500Z,0.477011494252873
20210705T091000Z,0.8
20210705T082500Z,0.433333333333333
20210705T080000Z,0.138888888888888
20210705T090000Z,0.448275862068965
20210705T081500Z,0.92063492063492
20210705T092000Z,0.919354838709677
20210705T092500Z,0.487654320987654
20210705T091500Z,0.942307692307692
20210705T092500Z,0.875
20210705T094500Z,0.428571428571428
20210705T100500Z,0.6875
20210705T100500Z,0.388888888888888
20210705T111500Z,0.952380952380952
20210705T111500Z,0.851851851851851
20210705T115500Z,0.832167832167832
20210705T115500Z,0.0714285714285714
20210705T110500Z,0.619047619047619
20210705T111000Z,0.683333333333333
20210705T120500Z,0.56
20210705T120000Z,0.839080459770114
20210705T131000Z,0.176666666666666
20210705T120000Z,0.952380952380952
20210705T134500Z,0.968253968253968
20210705T133000Z,0.577777777777777
20210705T123000Z,0.747311827956989
20210705T125000Z,0.835978835978835
20210705T132500Z,0.507936507936507
20210705T133000Z,0.783333333333333
20210705T135000Z,0.185714285714285
20210705T143500Z,0.972677595628415
20210705T141500Z,0.902173913043478
20210705T151000Z,0.744047619047619
20210705T155000Z,0.783333333333333
20210705T145000Z,0.253333333333333
20210705T150500Z,0.596774193548387
20210705T160000Z,0.355555555555555
20210705T154000Z,0.886666666666666
20210705T145500Z,0.829439252336448
20210705T150000Z,0.904761904761904
20210705T151500Z,0.904761904761904
20210705T160000Z,0.805555555555555
20210705T154000Z,0.511111111111111
20210705T160000Z,1.11515151515151
20210705T161000Z,0.402116402116402
20210705T172000Z,0.87
20210705T170000Z,0.46031746031746
20210705T163000Z,0.772222222222222
20210705T180500Z,0.804232804232804
20210705T164000Z,0.555555555555555
20210705T170000Z,0.947089947089947
20210705T174000Z,0.873015873015873
20210705T181000Z,0.333333333333333
20210705T180500Z,0.962962962962962
20210705T183000Z,0.527777777777777
20210705T191000Z,0.724324324324324
20210705T185000Z,0.6875
20210705T195000Z,0.49
20210705T193500Z,0.788359788359788
20210705T194500Z,0.4
20210705T201500Z,0.825396825396825
20210705T195500Z,0.392
20210705T211500Z,0.867132867132867
20210705T213000Z,0.703703703703703
20210705T215000Z,0.767195767195767
20210705T213000Z,0.9
20210705T221000Z,0.304964539007092
20210705T223500Z,0.0666666666666666
20210705T233500Z,0.105555555555555
20210706T053500Z,1.03888888888888
20210706T053500Z,0.688172043010752
20210706T053000Z,1.0
20210706T054000Z,0.733333333333333
20210706T063500Z,0.866666666666666
20210706T061500Z,0.755555555555555
20210706T060000Z,0.866666666666666
20210706T074500Z,1.00943396226415
20210706T065500Z,0.904761904761904
20210706T065500Z,0.755555555555555
20210706T064500Z,0.227777777777777
20210706T071000Z,0.275132275132275
20210706T072000Z,0.919811320754716
20210706T085000Z,0.186666666666666
20210706T084500Z,0.183333333333333
20210706T081000Z,0.177777777777777
20210706T082000Z,0.377777777777777
20210706T082000Z,0.968253968253968
20210706T081000Z,0.186666666666666
20210706T093000Z,0.606896551724137
20210706T102500Z,0.798611111111111
20210706T092500Z,0.359788359788359
20210706T103500Z,0.513888888888888
20210706T100000Z,0.74820143884892
20210706T094000Z,0.888888888888888
20210706T111500Z,0.678571428571428
20210706T102500Z,0.947089947089947
20210706T104000Z,0.891402714932126
20210706T112000Z,0.444444444444444
20210706T103500Z,0.94047619047619
20210706T110500Z,0.915343915343915
20210706T113000Z,0.795698924731182
20210706T123000Z,0.767567567567567
20210706T121000Z,1.13333333333333
20210706T111500Z,0.666666666666666
20210706T121000Z,0.81081081081081
20210706T123000Z,0.163333333333333
20210706T134500Z,0.944444444444444
20210706T122000Z,0.936507936507936
20210706T141000Z,0.894179894179894
20210706T125500Z,0.783333333333333
20210706T132500Z,0.2
20210706T135500Z,0.111111111111111
20210706T145000Z,0.618055555555555
20210706T143000Z,0.7
20210706T144000Z,0.677419354838709
20210706T161500Z,0.726666666666666
20210706T161000Z,0.233333333333333
20210706T145500Z,0.877777777777777
20210706T155500Z,1.15675675675675
20210706T163000Z,0.957671957671957
20210706T160000Z,0.805555555555555
20210706T154500Z,0.42
20210706T171500Z,0.68
20210706T164500Z,0.428571428571428
20210706T171500Z,0.763440860215053
20210706T172000Z,0.366666666666666
20210706T171000Z,0.827777777777777
20210706T183000Z,0.511111111111111
20210706T175000Z,0.694444444444444
20210706T182000Z,0.613756613756613
20210706T181000Z,0.867724867724867
20210706T185000Z,0.702702702702702
20210706T190000Z,0.409090909090909
20210706T184500Z,0.114285714285714
20210706T193500Z,0.116666666666666
20210706T200500Z,0.576
20210706T211500Z,1.15333333333333
20210706T205500Z,0.927777777777777
20210706T212500Z,0.122222222222222
20210706T225000Z,0.0777777777777777
20210706T223000Z,0.0222222222222222
20210707T051000Z,1.04232804232804
20210707T064500Z,0.666666666666666
20210707T052000Z,0.978835978835978
20210707T055500Z,0.878306878306878
20210707T065500Z,0.994444444444444
20210707T064500Z,0.928571428571428
20210707T064000Z,0.853658536585365
20210707T072000Z,0.653333333333333
20210707T071500Z,0.172222222222222
20210707T063000Z,0.886877828054298
20210707T073500Z,0.941666666666666
20210707T082000Z,0.94
20210707T072500Z,0.277777777777777
20210707T072500Z,0.227777777777777
20210707T074000Z,0.133333333333333
20210707T084500Z,0.866666666666666
20210707T081000Z,0.666666666666666
20210707T081000Z,0.968253968253968
20210707T073000Z,0.0142857142857142
20210707T082000Z,0.866666666666666
20210707T084000Z,0.867724867724867
20210707T100500Z,0.984848484848484
20210707T084500Z,0.611111111111111
20210707T085000Z,0.652777777777777
20210707T090000Z,0.905
20210707T100500Z,0.291005291005291
20210707T102500Z,0.994708994708994
20210707T105000Z,0.957671957671957
20210707T111000Z,1.01111111111111
20210707T113000Z,0.538888888888888
20210707T103000Z,0.729166666666666
20210707T110500Z,0.0714285714285714
20210707T110500Z,0.656084656084656
20210707T111500Z,0.841269841269841
20210707T112500Z,0.858156028368794
20210707T123500Z,0.88
20210707T131000Z,0.0948616600790513
20210707T115000Z,0.282758620689655
20210707T125500Z,0.311111111111111
20210707T125000Z,0.60919540229885
20210707T123000Z,0.322222222222222
20210707T132000Z,0.576719576719576
20210707T134500Z,0.666666666666666
20210707T133500Z,0.185714285714285
20210707T144000Z,0.111111111111111
20210707T150000Z,0.0155763239875389
20210707T140500Z,0.941798941798941
20210707T144500Z,0.634920634920634
20210707T145000Z,0.926666666666666
20210707T153000Z,0.747311827956989
20210707T145000Z,0.46774193548387
20210707T144500Z,0.9
20210707T154000Z,0.854838709677419
20210707T163500Z,0.888888888888888
20210707T162500Z,0.12
20210707T171500Z,0.622222222222222
20210707T155500Z,0.4
20210707T162500Z,0.1
20210707T174000Z,0.833333333333333
20210707T172000Z,1.01415094339622
20210707T171000Z,0.627777777777777
20210707T185000Z,0.7
20210707T185500Z,0.902777777777777
20210707T181000Z,0.894179894179894
20210707T184000Z,0.952380952380952
20210707T195000Z,0.931216931216931
20210707T192000Z,0.760869565217391
20210707T191000Z,0.989417989417989
20210707T185000Z,0.1
20210707T190000Z,0.766666666666666
20210707T195500Z,0.776785714285714
20210707T201000Z,1.0375
20210707T211000Z,0.888111888111888
20210707T215000Z,0.161111111111111
20210707T232000Z,0.0555555555555555
20210707T225000Z,0.05
20210707T221000Z,0.727777777777777
20210708T062000Z,0.866666666666666
20210708T054000Z,0.713333333333333
20210708T054000Z,0.952380952380952
20210708T065000Z,1.02777777777777
20210708T063500Z,0.899470899470899
20210708T064000Z,0.843971631205673
20210708T071500Z,0.995283018867924
20210708T072500Z,0.391304347826087
20210708T064000Z,0.122222222222222
20210708T070000Z,0.726666666666666
20210708T082000Z,0.46031746031746
20210708T072000Z,0.645833333333333
20210708T074000Z,0.0285714285714285
20210708T072000Z,0.257142857142857
20210708T084000Z,0.2
20210708T074500Z,0.811111111111111
20210708T081000Z,0.5
20210708T080000Z,0.922222222222222
20210708T085000Z,0.0611111111111111
20210708T092500Z,0.682758620689655
20210708T094000Z,0.814479638009049
20210708T102500Z,0.597222222222222
20210708T092000Z,0.925
20210708T102500Z,0.405555555555555
20210708T095000Z,0.660714285714285
20210708T110000Z,0.285714285714285
20210708T113500Z,1.19333333333333
20210708T110500Z,0.722222222222222
20210708T110000Z,0.866666666666666
20210708T114500Z,0.924731182795698
20210708T105500Z,0.587301587301587
20210708T123500Z,0.322222222222222
20210708T121500Z,0.277777777777777
20210708T121500Z,0.883597883597883
20210708T121000Z,0.156666666666666
20210708T120000Z,1.08484848484848
20210708T121000Z,0.83068783068783
20210708T134000Z,0.522222222222222
20210708T124000Z,0.555555555555555
20210708T125500Z,0.629629629629629
20210708T125500Z,0.905555555555555
20210708T132500Z,0.357142857142857
20210708T133500Z,0.0666666666666666
20210708T142500Z,0.683333333333333
20210708T145000Z,0.92
20210708T155500Z,0.26
20210708T144000Z,0.611111111111111
20210708T151500Z,0.555555555555555
20210708T161000Z,0.936507936507936
20210708T162000Z,0.74
20210708T154500Z,0.417989417989417
20210708T170500Z,0.798941798941799
20210708T154500Z,0.869565217391304
20210708T163500Z,0.931216931216931
20210708T161000Z,0.305555555555555
20210708T162500Z,0.371428571428571
20210708T162500Z,0.557142857142857
20210708T171500Z,0.377777777777777
20210708T171500Z,0.844827586206896
20210708T174500Z,0.511111111111111
20210708T173500Z,0.666666666666666
20210708T174000Z,0.652777777777777
20210708T190500Z,0.619047619047619
20210708T174000Z,0.994444444444444
20210708T182000Z,0.393333333333333
20210708T193500Z,0.704545454545454
20210708T192500Z,0.388888888888888
20210708T192500Z,0.962365591397849
20210708T184500Z,0.809523809523809
20210708T195000Z,0.455555555555555
20210708T191500Z,0.745762711864406
20210708T194500Z,0.881118881118881
20210708T210500Z,0.481481481481481
20210708T205000Z,0.666666666666666
20210708T204000Z,0.875
20210708T205000Z,0.262443438914027
20210708T211000Z,0.0555555555555555
20210708T230500Z,0.888888888888888
20210708T220000Z,0.111111111111111
20210708T233000Z,0.1
20210708T223000Z,0.0555555555555555
20210708T231000Z,0.157142857142857
20210709T064000Z,0.816666666666666
20210709T051000Z,0.927777777777777
20210709T060000Z,0.894179894179894
20210709T060000Z,0.825174825174825
20210709T062000Z,0.922619047619047
20210709T074500Z,0.939024390243902
20210709T073500Z,0.990566037735849
20210709T080000Z,0.825396825396825
20210709T063500Z,0.688888888888888
20210709T072500Z,0.894179894179894
20210709T073000Z,0.959276018099547
20210709T073000Z,0.393333333333333
20210709T081500Z,0.513888888888888
20210709T075000Z,0.312169312169312
20210709T080000Z,0.233333333333333
20210709T082000Z,0.833333333333333
20210709T073000Z,0.777777777777777
20210709T073500Z,0.92063492063492
20210709T082000Z,0.994444444444444
20210709T073500Z,0.233333333333333
20210709T081000Z,0.722222222222222
20210709T092000Z,0.946236559139785
20210709T090500Z,0.933333333333333
20210709T085000Z,0.87410071942446
20210709T084500Z,0.801075268817204
20210709T101000Z,0.848275862068965
20210709T091500Z,0.881720430107526
20210709T101000Z,0.507936507936507
20210709T100500Z,0.613756613756613
20210709T113500Z,0.328571428571428
20210709T110500Z,0.941798941798941
20210709T111000Z,0.655555555555555
20210709T112000Z,0.868055555555555
20210709T121000Z,0.940860215053763
20210709T115000Z,0.377777777777777
20210709T121000Z,1.15757575757575
20210709T123000Z,0.488888888888888
20210709T120000Z,0.93103448275862
20210709T121000Z,0.153333333333333
20210709T132000Z,0.344444444444444
20210709T134500Z,0.962962962962962
20210709T130000Z,0.477777777777777
20210709T130000Z,0.962962962962962
20210709T124000Z,0.873015873015873
20210709T130000Z,0.630434782608695
20210709T142000Z,0.989417989417989
20210709T134000Z,0.322222222222222
20210709T140000Z,0.428571428571428
20210709T140500Z,0.727777777777777
20210709T140500Z,0.653333333333333
20210709T144000Z,0.945205479452054
20210709T152500Z,0.91
20210709T143500Z,0.905555555555555
20210709T161500Z,0.6
20210709T150000Z,0.930555555555555
20210709T151500Z,0.548022598870056
20210709T153500Z,0.694444444444444
20210709T151500Z,0.801369863013698
20210709T163500Z,0.12
20210709T151000Z,0.861111111111111
20210709T165000Z,0.794444444444444
20210709T161000Z,0.816666666666666
20210709T163000Z,0.978260869565217
20210709T163500Z,0.851851851851851
20210709T161500Z,0.925925925925925
20210709T172500Z,0.585714285714285
20210709T165500Z,0.952702702702702
20210709T171500Z,0.7
20210709T173000Z,0.566666666666666
20210709T172500Z,0.4
20210709T174000Z,1.005291005291
20210709T181500Z,0.544444444444444
20210709T174000Z,0.444444444444444
20210709T180000Z,0.65
20210709T181000Z,0.941176470588235
20210709T175500Z,0.733333333333333
20210709T190500Z,0.781609195402298
20210709T192000Z,0.3
20210709T190500Z,0.684210526315789
20210709T190500Z,0.297872340425531
20210709T194000Z,0.962962962962962
20210709T201500Z,0.786206896551724
20210709T202500Z,1.02150537634408
20210709T194000Z,0.857142857142857
20210709T195000Z,0.92
20210709T210000Z,0.748251748251748
20210709T211000Z,0.82010582010582
20210709T200500Z,0.5
20210709T201500Z,0.798941798941799
20210709T205500Z,1.03125
20210709T211000Z,0.955555555555555
20210709T214500Z,0.333333333333333
20210709T230500Z,0.973544973544973
20210709T222500Z,0.874285714285714
20210709T232000Z,0.111111111111111
20210709T230000Z,0.4
20210709T221500Z,0.114285714285714
20210710T064000Z,0.991525423728813
20210710T053000Z,0.93010752688172
20210710T063500Z,0.936781609195402
20210710T054000Z,0.899470899470899
20210710T054500Z,0.91005291005291
20210710T060500Z,0.894179894179894
20210710T062500Z,0.92
20210710T065000Z,1.00555555555555
20210710T063000Z,0.893617021276595
20210710T070500Z,1.005291005291
20210710T074500Z,0.899470899470899
20210710T072000Z,1.03282828282828
20210710T071500Z,0.952380952380952
20210710T073000Z,0.95
20210710T080000Z,0.666666666666666
20210710T071000Z,0.357142857142857
20210710T090000Z,0.905555555555555
20210710T084000Z,0.2
